site,theme,subtheme,id,title,data_as_of,data_source,link_csv,link_parquet,has_editions,description
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_month_sa,"Monthly Principal Labour Force Statistics, Seasonally Adjusted",2026-06,DOSM,https://storage.dosm.gov.my/labour/lfs_month_sa.csv,https://storage.dosm.gov.my/labour/lfs_month_sa.parquet,no,"Seasonally adjusted monthly principal labour force statistics, including unemployment and participation rates."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_month_status,Monthly Employment by Status in Employment,2026-06,DOSM,https://storage.dosm.gov.my/labour/lfs_month_status.csv,https://storage.dosm.gov.my/labour/lfs_month_status.parquet,no,"Breakdown of employment into employers, employees, own-account workers and unpaid family workers."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_month_duration,Monthly Unemployment by Duration,2026-06,DOSM,https://storage.dosm.gov.my/labour/lfs_month_duration.csv,https://storage.dosm.gov.my/labour/lfs_month_duration.parquet,no,Breakdown of monthly unemployed figures by duration of unemployment.
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_month_youth,Monthly Youth Unemployment,2026-06,DOSM,https://storage.dosm.gov.my/labour/lfs_month_youth.csv,https://storage.dosm.gov.my/labour/lfs_month_youth.parquet,no,Monthly unemployment statistics focusing on the 15-30 age group.
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_qtr,Quarterly Principal Labour Force Statistics,2025-Q3,DOSM,https://storage.dosm.gov.my/labour/lfs_qtr.csv,https://storage.dosm.gov.my/labour/lfs_qtr.parquet,no,"Quarterly principal labour force statistics, including unemployment and participation rates."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_qtr_sru_age,Quarterly Skills-Related Underemployment by Age,2025-Q3,DOSM,https://storage.dosm.gov.my/labour/lfs_qtr_sru_age.csv,https://storage.dosm.gov.my/labour/lfs_qtr_sru_age.parquet,no,"Number and proportion of working individuals with tertiary education working in a semi-skilled or low-skilled job, broken down by age group."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_qtr_sru_sex,Quarterly Skills-Related Underemployment by Sex,2025-Q3,DOSM,https://storage.dosm.gov.my/labour/lfs_qtr_sru_sex.csv,https://storage.dosm.gov.my/labour/lfs_qtr_sru_sex.parquet,no,"Number and proportion of working individuals with tertiary education working in a semi-skilled or low-skilled job, broken down by sex."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_qtr_tru_age,Quarterly Time-Related Underemployment by Age,2025-Q3,DOSM,https://storage.dosm.gov.my/labour/lfs_qtr_tru_age.csv,https://storage.dosm.gov.my/labour/lfs_qtr_tru_age.parquet,no,"Number and proportion of working individuals who worked less than 30 hours per week even though they were willing to work more, i.e. due to unavailability of work."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_qtr_tru_sex,Quarterly Time-Related Underemployment by Sex,2025-Q3,DOSM,https://storage.dosm.gov.my/labour/lfs_qtr_tru_sex.csv,https://storage.dosm.gov.my/labour/lfs_qtr_tru_sex.parquet,no,"Number and proportion of working individuals who worked less than 30 hours per week even though they were willing to work more, i.e. due to unavailability of work."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_qtr_state,Quarterly Principal Labour Force Statistics by State,2025-Q3,DOSM,https://storage.dosm.gov.my/labour/lfs_qtr_state.csv,https://storage.dosm.gov.my/labour/lfs_qtr_state.parquet,no,"Quarterly principal labour force statistics by state, including unemployment and participation rates."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_year,Annual Principal Labour Force Statistics,2023,DOSM,https://storage.dosm.gov.my/labour/lfs_year.csv,https://storage.dosm.gov.my/labour/lfs_year.parquet,no,"Annual principal labour force statistics, including unemployment and participation rates."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_year_sex,Annual Principal Labour Force Statistics by Sex,2023,DOSM,https://storage.dosm.gov.my/labour/lfs_year_sex.csv,https://storage.dosm.gov.my/labour/lfs_year_sex.parquet,no,"Annual principal labour force statistics by sex, including unemployment and participation rates."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_state_sex,Annual Principal Labour Force Statistics by State & Sex,2023,DOSM,https://storage.dosm.gov.my/labour/lfs_state_sex.csv,https://storage.dosm.gov.my/labour/lfs_state_sex.parquet,no,"Annual principal labour force statistics at state level by sex, including unemployment and participation rates."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_district,Annual Principal Labour Force Statistics by District,2024,DOSM,https://storage.dosm.gov.my/labour/lfs_district.csv,https://storage.dosm.gov.my/labour/lfs_district.parquet,no,"Annual principal labour force statistics at district level, including unemployment and participation rates."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_parlimen,Annual Principal Labour Force Statistics by Parliament,2023,DOSM,https://storage.dosm.gov.my/labour/lfs_parlimen.csv,https://storage.dosm.gov.my/labour/lfs_parlimen.parquet,no,"Annual principal labour force statistics at Parliament constituency level, including unemployment and participation rates."
open.dosm.gov.my,Labour Markets,Labour Force Survey,lfs_dun,Annual Principal Labour Force Statistics by DUN,2023,DOSM,https://storage.dosm.gov.my/labour/lfs_dun.csv,https://storage.dosm.gov.my/labour/lfs_dun.parquet,no,"Annual principal labour force statistics at DUN constituency level, including unemployment and participation rates."
open.dosm.gov.my,Labour Markets,Labour Force Survey,employment_sector,Employment by MSIC Sector and Sex,2022,DOSM,https://storage.dosm.gov.my/labour/employment_sector.csv,https://storage.dosm.gov.my/labour/employment_sector.parquet,no,Annual distribution of employment by MSIC sector and sex.
open.dosm.gov.my,Labour Markets,Labour Productivity,productivity_annual,Annual Productivity by Economic Sector,2025,DOSM,https://storage.dosm.gov.my/labour/productivity_annual.csv,https://storage.dosm.gov.my/labour/productivity_annual.parquet,no,"Annual labour productivity by economic sector, with metrics on value added per worker, value added per hour worked, and total hours worked."
open.dosm.gov.my,Labour Markets,Labour Productivity,productivity_annual_priority,Annual Productivity for Priority Subsectors,2025,DOSM,https://storage.dosm.gov.my/labour/productivity_annual_p14.csv,https://storage.dosm.gov.my/labour/productivity_annual_p14.parquet,no,"Annual labour productivity for 14 priority subsectors, with metrics on value added per worker, value added per hour worked, and total hours worked."
open.dosm.gov.my,Labour Markets,Labour Productivity,productivity_qtr,Quarterly Productivity by Economic Sector,2025-Q4,DOSM,https://storage.dosm.gov.my/labour/productivity_qtr.csv,https://storage.dosm.gov.my/labour/productivity_qtr.parquet,no,"Quarterly labour productivity by economic sector, with metrics on value added per worker, value added per hour worked, and total hours worked."
open.dosm.gov.my,Labour Markets,Labour Productivity,productivity_lookup,Lookup Table: Labour Productivity,2025-Q4,DOSM,https://storage.dosm.gov.my/labour/productivity_lookup.csv,https://storage.dosm.gov.my/labour/productivity_lookup.parquet,no,"Lookup table, to be left-joined against other productivity datasets if specified."
open.dosm.gov.my,Prices,Consumer Prices,cpi_annual,Annual CPI by Division (2-digit),2025,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d_annual.csv,https://storage.dosm.gov.my/cpi/cpi_2d_annual.parquet,no,"National-level CPI for 13 main groups of goods and services, from 1960 to the present day."
open.dosm.gov.my,Prices,Consumer Prices,cpi_annual_inflation,Annual CPI Inflation by Division (2-digit),2025,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d_annual_inflation.csv,https://storage.dosm.gov.my/cpi/cpi_2d_annual_inflation.parquet,no,"National-level CPI inflation for 13 main groups of goods and services, from 1961 to the present."
open.dosm.gov.my,Prices,Consumer Prices,cpi_headline,Monthly CPI by Division (2-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d.csv,https://storage.dosm.gov.my/cpi/cpi_2d.parquet,no,National-level CPI for 13 main groups of goods and services.
open.dosm.gov.my,Prices,Consumer Prices,cpi_headline_inflation,Monthly CPI Inflation by Division (2-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d_inflation.csv,https://storage.dosm.gov.my/cpi/cpi_2d_inflation.parquet,no,National-level CPI inflation for 13 main groups of goods and services
open.dosm.gov.my,Prices,Consumer Prices,cpi_core,Monthly Core CPI by Division (2-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d_core.csv,https://storage.dosm.gov.my/cpi/cpi_2d_core.parquet,no,National-level core CPI for 13 main groups of goods and services.
open.dosm.gov.my,Prices,Consumer Prices,cpi_core_inflation,Monthly Core CPI Inflation by Division (2-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d_core_inflation.csv,https://storage.dosm.gov.my/cpi/cpi_2d_core_inflation.parquet,no,National-level core CPI inflation for 13 main groups of goods and services.
open.dosm.gov.my,Prices,Consumer Prices,cpi_state,Monthly CPI by State & Division (2-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d_state.csv,https://storage.dosm.gov.my/cpi/cpi_2d_state.parquet,no,State-level CPI for 13 main groups of goods and services.
open.dosm.gov.my,Prices,Consumer Prices,cpi_state_inflation,Monthly CPI Inflation by State & Division (2-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d_state_inflation.csv,https://storage.dosm.gov.my/cpi/cpi_2d_state_inflation.parquet,no,State-level CPI inflation for 13 main groups of goods and services
open.dosm.gov.my,Prices,Consumer Prices,cpi_3d,Monthly CPI by Group (3-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_3d.csv,https://storage.dosm.gov.my/cpi/cpi_3d.parquet,no,National-level CPI at group granularity. The table below provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Prices,Consumer Prices,cpi_4d,Monthly CPI by Class (4-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_4d.csv,https://storage.dosm.gov.my/cpi/cpi_4d.parquet,no,National-level CPI at class granularity. The table below provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Prices,Consumer Prices,cpi_5d,Monthly CPI by Subclass (5-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_5d.csv,https://storage.dosm.gov.my/cpi/cpi_5d.parquet,no,National-level CPI at subclass granularity. The table below provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Prices,Consumer Prices,cpi_strata,Monthly CPI by Strata & Division (2-digit),2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d_strata.csv,https://storage.dosm.gov.my/cpi/cpi_2d_strata.parquet,no,CPI by strata (urban/rural) for 13 main groups of goods and services.
open.dosm.gov.my,Prices,Consumer Prices,cpi_lowincome,Monthly CPI for Low-Income Households,2026-06,DOSM,https://storage.dosm.gov.my/cpi/cpi_2d_lowincome.csv,https://storage.dosm.gov.my/cpi/cpi_2d_lowincome.parquet,no,National-level CPI for low-income households (< RM3000 per month) across 13 main groups of goods and services.
open.dosm.gov.my,Prices,Consumer Prices,pricecatcher,PriceCatcher: Transactional Records,2026-08-15 23:59,KPDN; DOSM,https://storage.data.gov.my/pricecatcher/pricecatcher_YYYY-MM-DD.csv,https://storage.data.gov.my/pricecatcher/pricecatcher_YYYY-MM-DD.parquet,yes,"The table below provides a preview of the full dataset, which contains over a million price records per month. We recommend that you download and work with the data in your preferred coding environment - Microsoft Excel will likely be insufficient due to the size of the dataset. This data should be used in conjuction with the Item Lookup and Premise Lookup tables."
open.dosm.gov.my,Prices,Consumer Prices,lookup_premise,PriceCatcher: Premise Lookup,2026-08-10 23:59,KPDN; DOSM,https://storage.data.gov.my/pricecatcher/lookup_premise.csv,https://storage.data.gov.my/pricecatcher/lookup_premise.parquet,no,"Lookup table, to be left-joined against premise code in the main PriceCatcher data."
open.dosm.gov.my,Prices,Consumer Prices,lookup_item,PriceCatcher: Item Lookup,2023-11-09 23:59,KPDN; DOSM,https://storage.data.gov.my/pricecatcher/lookup_item.csv,https://storage.data.gov.my/pricecatcher/lookup_item.parquet,no,"Lookup table, to be left-joined against item code in the main PriceCatcher data."
open.dosm.gov.my,Prices,Producer Prices,ppi,Monthly Producer Price Index (PPI),2026-06,DOSM,https://storage.dosm.gov.my/ppi/ppi.csv,https://storage.dosm.gov.my/ppi/ppi.parquet,no,"Monthly headline producer price index (PPI), with and without seasonal adjustment."
open.dosm.gov.my,Prices,Producer Prices,ppi_1d,Monthly PPI by Section (1 digit),2026-06,DOSM,https://storage.dosm.gov.my/ppi/ppi_1d.csv,https://storage.dosm.gov.my/ppi/ppi_1d.parquet,no,"Monthly producer price index (PPI) by MSIC section (1 digit), with and without seasonal adjustment."
open.dosm.gov.my,Prices,Producer Prices,ppi_2d,Monthly PPI by Division (2 digit),2026-06,DOSM,https://storage.dosm.gov.my/ppi/ppi_2d.csv,https://storage.dosm.gov.my/ppi/ppi_2d.parquet,no,Monthly producer price index (PPI) by MSIC division (2 digit). The table provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Prices,Producer Prices,ppi_3d,Monthly PPI by Group (3 digit),2026-06,DOSM,https://storage.dosm.gov.my/ppi/ppi_3d.csv,https://storage.dosm.gov.my/ppi/ppi_3d.parquet,no,Monthly producer price index (PPI) by MSIC group (3 digit). The table provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Prices,Producer Prices,ppi_sitc,Monthly PPI by SITC Section (1 digit),2026-06,DOSM,https://storage.dosm.gov.my/ppi/ppi_sitc.csv,https://storage.dosm.gov.my/ppi/ppi_sitc.parquet,no,Monthly producer price index (PPI) by SITC section (1 digit).
open.dosm.gov.my,Prices,Producer Prices,ppi_sop,Monthly PPI by Stage of Processing,2026-06,DOSM,https://storage.dosm.gov.my/ppi/ppi_sop.csv,https://storage.dosm.gov.my/ppi/ppi_sop.parquet,no,"Monthly producer price index (PPI) by stage of processing, per the SITC classification."
open.dosm.gov.my,Prices,Producer Prices,sppi,Headline Services Producer Price Index (SPPI),2026-Q1,DOSM,https://storage.dosm.gov.my/ppi/sppi.csv,https://storage.dosm.gov.my/ppi/sppi.parquet,no,"Headline services producer price index (SPPI), covering 8 key services sub-sectors."
open.dosm.gov.my,Prices,Producer Prices,sppi_1d,SPPI by Section (1 digit),2026-Q1,DOSM,https://storage.dosm.gov.my/ppi/sppi_1d.csv,https://storage.dosm.gov.my/ppi/sppi_1d.parquet,no,Services producer price index (SPPI) by MSIC section (1 digit).
open.dosm.gov.my,Prices,Producer Prices,sppi_2d,SPPI by Division (2 digits),2026-Q1,DOSM,https://storage.dosm.gov.my/ppi/sppi_2d.csv,https://storage.dosm.gov.my/ppi/sppi_2d.parquet,no,Services producer price index (SPPI) by MSIC division (2 digits).
open.dosm.gov.my,Prices,Producer Prices,sppi_3d,SPPI by Group (3 digits),2026-Q1,DOSM,https://storage.dosm.gov.my/ppi/sppi_3d.csv,https://storage.dosm.gov.my/ppi/sppi_3d.parquet,no,Services producer price index (SPPI) by MSIC group (3 digits). The table provides a preview of the full dataset using the most recent 4 quarters of data.
open.dosm.gov.my,Prices,Commodity Prices,fuelprice,Price of Petroleum & Diesel,2026-08-13 00:01,MOF,https://storage.data.gov.my/commodities/fuelprice.csv,https://storage.data.gov.my/commodities/fuelprice.parquet,no,"Weekly retail prices of RON95 petrol, RON97 petrol, and diesel in Malaysia."
open.dosm.gov.my,Economic Sectors,Services,iowrt,Headline Wholesale & Retail Trade,2026-06,DOSM,https://storage.dosm.gov.my/iowrt/iowrt.csv,https://storage.dosm.gov.my/iowrt/iowrt.parquet,no,"Overall performance of the wholesale & retail trade subsectors, covering sales value and volume."
open.dosm.gov.my,Economic Sectors,Services,iowrt_2d,Wholesale & Retail Trade by Division (2 digit),2026-06,DOSM,https://storage.dosm.gov.my/iowrt/iowrt_2d.csv,https://storage.dosm.gov.my/iowrt/iowrt_2d.parquet,no,"Performance of the wholesale & retail trade subsectors by MSIC division (2 digit), covering sales value and volume."
open.dosm.gov.my,Economic Sectors,Services,iowrt_3d,Wholesale & Retail Trade by Group (3 digit),2026-06,DOSM,https://storage.dosm.gov.my/iowrt/iowrt_3d.csv,https://storage.dosm.gov.my/iowrt/iowrt_3d.parquet,no,"Performance of the wholesale & retail trade subsectors by MSIC group (3 digit), covering sales value and volume. The table provides a preview of the full dataset using the latest month of data only."
open.dosm.gov.my,Economic Sectors,Manufacturing,ipi,Industrial Production Index (IPI),2026-05,DOSM,https://storage.dosm.gov.my/ipi/ipi.csv,https://storage.dosm.gov.my/ipi/ipi.parquet,no,"Real output of the three main industrial sectors, namely mining, manufacturing and electricity."
open.dosm.gov.my,Economic Sectors,Manufacturing,ipi_1d,IPI by Section (1 digit),2026-05,DOSM,https://storage.dosm.gov.my/ipi/ipi_1d.csv,https://storage.dosm.gov.my/ipi/ipi_1d.parquet,no,Real output of the three main industrial sectors by MSIC section (1 digit).
open.dosm.gov.my,Economic Sectors,Manufacturing,ipi_2d,IPI by Division (2 digit),2026-05,DOSM,https://storage.dosm.gov.my/ipi/ipi_2d.csv,https://storage.dosm.gov.my/ipi/ipi_2d.parquet,no,Real output of the three main industrial sectors by MSIC division (2 digit). The table provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Economic Sectors,Manufacturing,ipi_3d,IPI by Group (3 digit),2026-05,DOSM,https://storage.dosm.gov.my/ipi/ipi_3d.csv,https://storage.dosm.gov.my/ipi/ipi_3d.parquet,no,Real output of the three main industrial sectors by MSIC group (3 digit). The table provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Economic Sectors,Manufacturing,ipi_5d,IPI by Item (5 digit),2026-05,DOSM,https://storage.dosm.gov.my/ipi/ipi_5d.csv,https://storage.dosm.gov.my/ipi/ipi_5d.parquet,no,Real output of the three main industrial sectors by MSIC item (5 digit). The table provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Economic Sectors,Manufacturing,ipi_export,IPI for Export-Oriented Divisions (2 digit),2026-05,DOSM,https://storage.dosm.gov.my/ipi/ipi_export.csv,https://storage.dosm.gov.my/ipi/ipi_export.parquet,no,Real output of the three main industrial sectors for specific MSIC divisions (2 digit) which are critical for Malaysia's export performance. The table provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Economic Sectors,Manufacturing,ipi_domestic,IPI for Domestic-Oriented Divisions (2 digit),2026-05,DOSM,https://storage.dosm.gov.my/ipi/ipi_domestic.csv,https://storage.dosm.gov.my/ipi/ipi_domestic.parquet,no,Real output of the three main industrial sectors for specific MSIC divisions (2 digit) which are critical for Malaysia's domestic economic performance. The table provides a preview of the full dataset using the latest month of data only.
open.dosm.gov.my,Economic Sectors,Agriculture,crops_state,Crop Area and Production by State,2022,MAFS; DOA; DOSM,https://storage.data.gov.my/agriculture/crops_state.csv,https://storage.data.gov.my/agriculture/crops_state.parquet,no,"Production and planted area of crops by state from 2017 to 2022, broken down by crop type."
open.dosm.gov.my,Economic Sectors,Agriculture,crops_district_area,Crop Area by District,2022,MAFS; DOA; DOSM,https://storage.data.gov.my/agriculture/crops_district_area.csv,https://storage.data.gov.my/agriculture/crops_district_area.parquet,no,"Planted area of crops by district, broken down by crop type and species. The table shows a preview of the dataset using the first 100 rows only, as the full dataset is over 10,000 rows in size."
open.dosm.gov.my,Economic Sectors,Agriculture,crops_district_production,Crop Production by District,2022,MAFS; DOA; DOSM,https://storage.data.gov.my/agriculture/crops_district_production.csv,https://storage.data.gov.my/agriculture/crops_district_production.parquet,no,"Production of crops by district, broken down by crop type and species. The table shows a preview of the dataset using the first 100 rows only, as the full dataset is over 10,000 rows in size."
open.dosm.gov.my,Economic Sectors,Agriculture,timber_production,Production of Major Timber Products by State,2021,Perhutanan; DOSM,https://storage.data.gov.my/agriculture/timber_products.csv,https://storage.data.gov.my/agriculture/timber_products.parquet,no,"Production of major timber products by state from 2000 to 2021, broken down by product type."
open.dosm.gov.my,Economic Sectors,Agriculture,fish_landings,Monthly Landings of Marine Fish by State,2023-12,Perikanan,https://storage.data.gov.my/agriculture/fish_landings.csv,https://storage.data.gov.my/agriculture/fish_landings.parquet,no,Monthly landings of marine fish by state and coast from 2018 to 2023.
open.dosm.gov.my,Economic Sectors,Mining & Quarrying,mineral_extraction,Extraction of Minerals by State and Commodity,2021,JMG; DOSM,https://storage.data.gov.my/mining/mineral_extraction.csv,https://storage.data.gov.my/mining/mineral_extraction.parquet,no,Annual extraction of mineral commodities by state from 2016 to 2021.
open.dosm.gov.my,Economic Sectors,External Trade,trade_headline,Headline Monthly Trade in Goods,2026-06,DOSM,https://storage.dosm.gov.my/trade/trade_headline.csv,https://storage.dosm.gov.my/trade/trade_headline.parquet,no,"Monthly exports, imports, total trade, and trade balance statistics for Malaysia."
open.dosm.gov.my,Economic Sectors,External Trade,trade_sitc_1d,Monthly Trade by SITC Section (1 digit),2026-06,DOSM,https://storage.dosm.gov.my/trade/trade_sitc_1d.csv,https://storage.dosm.gov.my/trade/trade_sitc_1d.parquet,no,Monthly exports and imports by SITC commodity sections.
open.dosm.gov.my,Economic Sectors,External Trade,trade_enduse_bec,Monthly Retained Imports by End Use and BEC,2026-06,DOSM,https://storage.dosm.gov.my/trade/trade_enduse_bec.csv,https://storage.dosm.gov.my/trade/trade_enduse_bec.parquet,no,Monthly retained imports by end use and Broad Economic Categories (BEC).
open.dosm.gov.my,Environment,Land Use,forest_reserve,Area of Permanent Forest Reserves,2021,Perhutanan; DOSM,https://storage.data.gov.my/environment/forest_reserve.csv,https://storage.data.gov.my/environment/forest_reserve.parquet,no,The area of permanent forest reserves as of year-end.
open.dosm.gov.my,Environment,Land Use,forest_reserve_state,Area of Permanent Forest Reserves by State,2021,Perhutanan; DOSM,https://storage.data.gov.my/environment/forest_reserve_state.csv,https://storage.data.gov.my/environment/forest_reserve_state.parquet,no,"The area of permanent forest reserves as of year-end, by state."
open.dosm.gov.my,Environment,Energy,electricity_consumption,Monthly Electricity Consumption,2024-09-30 23:59,TNB; SESB; SWK-ENERGY; ST; DOSM,https://storage.data.gov.my/energy/electricity_consumption.csv,https://storage.data.gov.my/energy/electricity_consumption.parquet,no,Monthly electricity consumption by sector.
open.dosm.gov.my,Environment,Energy,electricity_supply,Electricity Supply,2024-09-30 23:59,TNB; SESB; SWK-ENERGY; ST; DOSM,https://storage.data.gov.my/energy/electricity_supply.csv,https://storage.data.gov.my/energy/electricity_supply.parquet,no,Monthly electricity supply by sector.
open.dosm.gov.my,Environment,Water,water_consumption,Water Consumption by State and Sector,2022-12-31 23:59,SPAN; NRES; DOSM,https://storage.data.gov.my/water/water_consumption.csv,https://storage.data.gov.my/water/water_consumption.parquet,no,"Annual water consumption by state, broken down into domestic and non-domestic sectors."
open.dosm.gov.my,Environment,Water,water_production,Water Production by State,2022-12-31 23:59,SPAN; NRES; DOSM,https://storage.data.gov.my/water/water_production.csv,https://storage.data.gov.my/water/water_production.parquet,no,Annual water production by state.
open.dosm.gov.my,Environment,Water,water_access,Access to Treated Water by State & Strata,2022,SPAN; NRES,https://storage.data.gov.my/water/water_access.csv,https://storage.data.gov.my/water/water_access.parquet,no,Annual access of households to treated piped water by state and strata.
open.dosm.gov.my,Environment,Pollution,air_pollution,Monthly Air Pollution,2022-12-31 23:59,JAS; DOSM,https://storage.data.gov.my/environment/air_pollution.csv,https://storage.data.gov.my/environment/air_pollution.parquet,no,Average monthly concentration of key air pollutants.
open.dosm.gov.my,Environment,Pollution,ghg_emissions,Greenhouse Gas Emissions,2021,NRES; DOSM,https://storage.data.gov.my/environment/ghg_emissions.csv,https://storage.data.gov.my/environment/ghg_emissions.parquet,no,Annual greenhouse gas (GHG) emissions by source.
open.dosm.gov.my,Environment,Pollution,water_pollution_basin,River Basin Pollution Monitoring,2021,JAS,https://storage.data.gov.my/environment/water_pollution_basin.csv,https://storage.data.gov.my/environment/water_pollution_basin.parquet,no,"Proportion of river basins classified as clean, slightly polluted, or polluted based on 3 primary indicators of water pollution."
open.dosm.gov.my,Statistical Indicators,SDG Indicators,sdg_03-3-1,"SDG 03-3-1: HIV Incidence per 1,000 Uninfected Population",2022,MOH,https://storage.dosm.gov.my/sdg/sdg_03-3-1.csv,https://storage.dosm.gov.my/sdg/sdg_03-3-1.parquet,no,"Number of new HIV infections per 1,000 uninfected population by sex, as per the specifications of SDG Indicator 3-3-1."
open.dosm.gov.my,Statistical Indicators,SDG Indicators,sdg_04-6-1,SDG 04-6-1: Proficiency in Functional Literacy and Numeracy,2022,DOSM,https://storage.dosm.gov.my/sdg/sdg_04-6-1.csv,https://storage.dosm.gov.my/sdg/sdg_04-6-1.parquet,no,"Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy and numeracy skills by state and sex, as per the specifications of SDG Indicator 4-6-1."
open.dosm.gov.my,Statistical Indicators,SDG Indicators,sdg_10-c-1,SDG 10-C-1: Remittance Costs as a % of the Amount Remitted,2022,DOSM; BNM,https://storage.dosm.gov.my/sdg/sdg_10-c-1.csv,https://storage.dosm.gov.my/sdg/sdg_10-c-1.parquet,no,"Annual data on remittance costs as a proportion of the amount remitted, as per the specifications of SDG Indicator 10-C-1."
open.dosm.gov.my,Statistical Indicators,SDG Indicators,sdg_16-1-1,SDG 16-1-1: Victims of Intentional Homicide,2022,PDRM,https://storage.dosm.gov.my/sdg/sdg_16-1-1.csv,https://storage.dosm.gov.my/sdg/sdg_16-1-1.parquet,no,"Number of victims of intentional homicide per 100,000 population by sex, as per the specifications of SDG Indicator 16-1-1."
open.dosm.gov.my,Statistical Indicators,SDG Indicators,sdg_16-2-2,SDG 16-2-2: Victims of Human Trafficking,2022,KDN,https://storage.dosm.gov.my/sdg/sdg_16-2-2.csv,https://storage.dosm.gov.my/sdg/sdg_16-2-2.parquet,no,"Number of victims of human trafficking per 100,000 population by sex, age, and form of exploitation, as per the specifications of SDG Indicator 16-2-2."
open.dosm.gov.my,Statistical Indicators,Economic Indicators,economic_indicators,Malaysian Economic Indicators,2026-05,DOSM,https://storage.dosm.gov.my/mei/mei.csv,https://storage.dosm.gov.my/mei/mei.parquet,no,"Indices for the purpose of monitoring Malaysia's economic situation on a monthly basis, consisting of leading, lagging, and coincidence indicators."
open.dosm.gov.my,Data Dictionaries,National,msic,MSIC,2008,DOSM,https://storage.dosm.gov.my/dictionaries/msic.csv,https://storage.dosm.gov.my/dictionaries/msic.parquet,no,"This table provides a complete lookup for the MSIC (Malaysian Standard Industrial Classification) 2008, as applied and used in data publications in Malaysia. The MSIC is primarily used by the Department of Statistics Malaysia (DOSM), for the purpose of categorising economic data, such as during the production of GDP data."
open.dosm.gov.my,Data Dictionaries,National,mcoicop,MCOICOP,2018,DOSM,https://storage.dosm.gov.my/dictionaries/mcoicop.csv,https://storage.dosm.gov.my/dictionaries/mcoicop.parquet,no,"This table provides a complete lookup for 2, 3, 4, and 5-digit codes under Malaysia's COICOP (Classification of Individual Consumption According to Purpose), as applied and used in data publications in Malaysia. The MCOICOP is primarily used by the Department of Statistics Malaysia (DOSM), for instance when categorising and analysing consumer price inflation."
open.dosm.gov.my,Data Dictionaries,National,sitc,SITC,2006,DOSM,https://storage.dosm.gov.my/dictionaries/sitc.csv,https://storage.dosm.gov.my/dictionaries/sitc.parquet,no,"This table provides a partial lookup for codes under the Standard International Trade Classification (SITC) Revision 4, as applied and used by publications in Malaysia. The SITC is primarily used by the Department of Statistics Malaysia (DOSM), for instance when categorising and analysing external trade and commodity data."
open.dosm.gov.my,Data Dictionaries,National,sitc_sop,SITC: Stage of Processing,2006,DOSM,https://storage.dosm.gov.my/dictionaries/sitc_sop.csv,https://storage.dosm.gov.my/dictionaries/sitc_sop.parquet,no,"This table provides a complete lookup for the classification of stage of processing, as applied and used by publications in Malaysia, primarily by DOSM."
open.dosm.gov.my,Data Dictionaries,National,bec,Broad Economic Categories (BEC),2026-03,DOSM,https://storage.dosm.gov.my/dictionaries/bec.csv,https://storage.dosm.gov.my/dictionaries/bec.parquet,no,"This table provides a lookup for codes under the Broad Economic Categories (BEC) classification, as applied and used by publications in Malaysia. The BEC is primarily used by the Department of Statistics Malaysia (DOSM), for instance when categorising and analysing imports by end-use."
